sitename,site_id,building_name,building_id,nla,building_address,post_code,sector,num_lifts,year_built,num_rooms,num_beds
Knight Frank Facilities Response Centre,80,5 Como Street- MALVERN (5 Como Street),22096,485,5 Como Street- Malvern VIC,3144,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,5 Discovery Drive- BIBRA LAKE (5 Discovery Drive Bibra Lake),12474,1638,5 Discovery Drive- Bibra Lake WA,6163,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,5 Elizabeth Street- Sydney (5 Elizabeth Street (TfNSW)),23261,6342,5 Elizabeth Street- Sydney NSW,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,5 Fargo Way- WELSHPOOL (5 Fargo Way Welshpool),2743,1820,5 Fargo Way- Welshpool WA,6106,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,5 Henley Court- MOORABBIN (5 Henley Court),2143,1580,5 Henley Court- Moorabin VIC,3189,commercial,,,,
Knight Frank Facilities Response Centre,80,5 Hicks Street- Southport (5 Hicks Street),21044,1409,5 Hicks Street- Southport QLD,4215,commercial,,,,
Knight Frank Facilities Response Centre,80,5 Mews Road- FREMANTLE (5 Mews Road Fremantle),12565,715,5 Mews Road- Fremantle WA,6160,commercial,,,,
Knight Frank Facilities Response Centre,80,5 Pilgrim Court- RINGWOOD (5 Pilgrim Court),7981,1133,5 Pilgrim Court- Ringwood VIC,3134,commercial,,,,
Knight Frank Facilities Response Centre,80,5 Rider Boulevard- Rhodes (5 Rider Boulevard),22933,24918,5 Rider Boulevard- Rhodes NSW,2138,commercial,,,,
Knight Frank Facilities Response Centre,80,5 Ryelane Street- MADDINGTON (5 Ryelane Street Maddington),21616,3454,5 Ryelane Street- Maddington WA,6109,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,5 Wallace Avenue- POINT COOK (5 Wallace Avenue),18370,393,5 Wallace Avenue- Point Cook VIC,3030,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,5-15 Murray Street- Marrickville (5-15 Murray Street (TfNSW)),23202,1220,5-15 Murray Street- Marrickville NSW,2204,retail,,,,
Knight Frank Facilities Response Centre,80,50 Bradshaw Terrace- CASUARINA (Casuarina - 50 Bradshaw Terrace),17175,1465,50 Bradshaw Terrace- Casuarina NT,810,commercial,,,,
Knight Frank Facilities Response Centre,80,50 Discovery Drive- BIBRA LAKE (50 Discovery Drive Bibra Lake),2838,1407,50 Discovery Drive- Bibra Lake WA,6163,warehouse/commercial/industrial,,,,
Knight Frank Facilities Response Centre,80,50 Hope Valley Road- NAVAL BASE (50 Hope Valley Road Naval Base),2839,12332,50 Hope Valley Road- Naval Base WA,6165,commercial,,,,
Knight Frank Facilities Response Centre,80,50 Queen Street- MELBOURNE (50 Queen Street),18168,9235,50 Queen Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,50 Silverwater Road- SILVERWATER (50 Silverwater Road),9614,1656,50 Silverwater Road- Silverwater NSW,2128,commercial,,,,
Knight Frank Facilities Response Centre,80,50 Windsor Road- KELLYVILLE (Kellyville Court),9590,661,50 Windsor Road- Kellyville NSW,2155,retail,,,,
Knight Frank Facilities Response Centre,80,500 Churchill Road- KILBURN (500 Churchill Road),7953,15783,500 Churchill Road- Kilburn SA,5084,commercial,,,,
Knight Frank Facilities Response Centre,80,500 Elizabeth Street- MELBOURNE (500 Elizabeth Street),22909,165,500 Elizabeth Street- Melbourne VIC,3000,retail/residential,,,,
Knight Frank Facilities Response Centre,80,500 Pacific Highway- St Leonards (500 Pacific Highway),21237,1827,500 Pacific Highway- St Leonards NSW,2005,commercial,,,,
Knight Frank Facilities Response Centre,80,500 Princes Highway- NOBLE PARK (500 Princes Highway- Noble Park),12988,13793,500 Princes Highway- Noble Park VIC,3174,commercial,,,,
Knight Frank Facilities Response Centre,80,500 Princes Highway- Tempe (500 Princes Highway-Tempe),11754,6371,500 Princes Highway- Tempe NSW,2216,commercial,,,,
Knight Frank Facilities Response Centre,80,503 Murray Street- PERTH (503 Murray Street Perth),4350,7348,503 Murray Street- Perth WA,6000,commercial,,,,
Knight Frank Facilities Response Centre,80,503 Pacific Highway- Crows Nest (503 Pacific Highway (TfNSW)),23335,316,503 Pacific Highway- Crows Nest NSW,2065,retail/commercial,,,,
Knight Frank Facilities Response Centre,80,504 Pacific Highway- St Leonards (504 Pacific Highway),21235,10202,504 Pacific Highway- St Leonards ,2005,commercial,,,,
Knight Frank Facilities Response Centre,80,509 St. Kilda Road- MELBOURNE (509 St. Kilda Road),20095,19857,509 St. Kilda Road- Melbourne VIC,3004,commercial,,,,
Knight Frank Facilities Response Centre,80,51 Innovation Circuit- WANGARA (51 Innovation Circuit Wangara),14554,776,51 Innovation Circuit- Wangara WA,6065,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,51 Rawson Street- EPPING (51 Rawson Street),4594,4021,51 Rawson Street- Epping NSW,2121,commercial,,,,
Knight Frank Facilities Response Centre,80,51 Seymour Grove- CAMBERWELL (51 Seymour Grove),2283,0,51 Seymour Grove- Camberwell VIC,3124,commercial,,1993,,
Knight Frank Facilities Response Centre,80,511 Abernethy Road- KEWDALE (Abernethy Park),2533,11067,511 Abernethy Road- Kewdale WA,6105,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,511 Pacific Highway- Crows Mest (511 Pacific Highway (TfNSW)),23334,2096,511 Pacific Highway- Crows Mest NSW,2065,commercial,,,,
Knight Frank Facilities Response Centre,80,513 - 525 Newcastle Street- WEST PERTH (513-525 Newcastle Street West Perth),2720,1609,513 - 525 Newcastle Street- West Perth WA,6005,commercial,,,,
Knight Frank Facilities Response Centre,80,52-74 Quarry Road- Erskine Park (52 -74 Quarry Road-  Erskine Park),21298,8867,52-74 Quarry Road- Erskine Park NSW,2759,warehouse,,,,
Knight Frank Facilities Response Centre,80,520 Churchill Road- KILBURN (520 Churchill Road),21313,3540,520 Churchill Road- Kilburn SA,5084,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,522 Flinders Lane- MELBOURNE (522 Flinders Lane),2301,16422,522 Flinders Lane- Meelbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,527 Chapel Street- SOUTH YARRA (527 Chapel Street),10664,650,527 Chapel Street- South Yarra VIC,3141,commercial,,,,
Knight Frank Facilities Response Centre,80,53 - 59 Church Street- ABBOTSFORD (53 - 59 Church Street- Abbotsford),11379,1650,53 - 59 Church Street- Abbotsford VIC,3067,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,53 Britton Street- Smithfield (53 Britton Street),23338,13484,53 Britton Street- Smithfield NSW,2164,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,53 Canning Highway- VICTORIA PARK (53 Canning Highway Victoria Park),2753,129,53 Canning Highway- Victoria Park WA,6100,commercial,,,,
Knight Frank Facilities Response Centre,80,53 Mills Road- BRAESIDE (53 Mills Road),17538,441,53 Mills Road- Braeside VIC,3195,commercial,,,,
Knight Frank Facilities Response Centre,80,533 Little Lonsdale Street- MELBOURNE (533 Little Lonsdale Street MELBOURNE),22079,6585,533 Little Lonsdale Street- Melbourne VIC,3000,commercial,,,,
Knight Frank Facilities Response Centre,80,539 Greenhill Road- HAZELWOOD PARK (The Precinct),3108,2988,539 Greenhill Road- Hazelwood Park SA,5066,commercial,,,,
Knight Frank Facilities Response Centre,80,54 & 54A Bushland Ridge- BIBRA LAKE (54 & 54A Bushland Ridge Bibra Lake),18248,3321,54 & 54A Bushland Ridge- Bibra Lake WA,6163,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,54 Catalano Circuit- CANNING VALE (54 Catalano Circuit Canning Vale),2704,1116,54 Catalano Circuit- Canning Vale WA,6155,commercial,,,,
Knight Frank Facilities Response Centre,80,54 Discovery Drive- BIBRA LAKE (54 Discovery Drive Bibra Lake),2840,1361,54 Discovery Drive- Bibra Lake WA,6163,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,55 Carrington Street- NEDLANDS (55 Carrington Street Nedlands),12598,818,55 Carrington Street- Nedlands WA,6009,commercial,,,,
Knight Frank Facilities Response Centre,80,55 Clarence Street (ALLIANZ)- SYDNEY (55 Clarence Street),10502,0,55 Clarence Street- Sydney NSW,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,55 Clarence Street- Sydney (55 Clarence Street- Sydney),2444,14895,55 Clarence Street- Sydney NSW,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,55 Currie Street (ALLIANZ)- Adelaide (55 Currie Street),9165,0,55 Currie Street- Adelaide SA,5000,commercial,,,,
Knight Frank Facilities Response Centre,80,55 Hunter Street- Sydney (55 Hunter Street (TfNSW)),22197,13405,55 Hunter Street- Sydney NSW,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,55 Little Edward Street- Spring Hill (55 Little Edward Street),5353,8296,55 Little Edward Street- Spring Hill QLD,4000,commercial,,,,
Knight Frank Facilities Response Centre,80,55 Market St (ALLIANZ)Level 17- Sydney (55 Market St (ALLIANZ) Level 17- Sydney,,20836,55 Market St- Sydney NSW,2000,commercial,,,,
),23551,0,,,,,,,,,
Knight Frank Facilities Response Centre,80,55 Wentworth Avenue (Allianz)- TURNER (55 Wentworth Avenue),17217,7500,55 Wentworth Avenue- Turner ACT,2604,commercial,,,,
Knight Frank Facilities Response Centre,80,55-57 Canning Highway- VICTORIA PARK (55-57 Canning Highway Victoria Park),2754,870,55-57 Canning Highway- Victoria Park WA,6100,warehouse/industrial/commercial,,,,
Knight Frank Facilities Response Centre,80,550 Churchill Road- KILBURN (550 Churchill Road),7952,19940,550 Churchill Road- Kilburn SA,5084,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,550 Flinders Street- MELBOURNE (550 Flinders Street),14407,140,550 Flinders Street- Melbourne VIC,3000,hospitality,,,,
Knight Frank Facilities Response Centre,80,555 Kessels Road- Macgregor (Kessels Road Macgregor),7936,12505,555 Kessels Road- Macgregor QLD,4109,warehouse/showroom,,,,
Knight Frank Facilities Response Centre,80,555 Riversdale Road- CAMBERWELL (555 Riversdale Road),18274,718,555 Riversdale Road- Camberwell VIC,3124,showroom,,,,
Knight Frank Facilities Response Centre,80,56 Regent Street- Chippendale (56 Regent Street (TfNSW)),23582,260,56 Regent Street- Chippendale NSW,2008,commercial/hospitality,,,,
Knight Frank Facilities Response Centre,80,563-567 Wellington Street- PERTH (563-567 Wellington Street Perth),15884,6279,563-567 Wellington Street- Perth WA,6000,commercial,,,,
Knight Frank Facilities Response Centre,80,564 St Kilda Road- MELBOURNE (564 St Kilda Road),3427,8416,564 St Kilda Road- Melbourne VIC,3004,commercial,,,,
Knight Frank Facilities Response Centre,80,566 Bridge Road- RICHMOND (566 Bridge Road),15852,4742,566 Bridge Road- Richmond VIC,3121,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,569-589 Pacific Highway- Chatswood (569-589 Pacific Highway  (TfNSW)),23233,2187,569-589 Pacific Highway- Chatswood NSW,2067,retail,,,,
Knight Frank Facilities Response Centre,80,57 Conquest Way- WANGARA (57 Conquest Way Wangara),21088,2725,57 Conquest Way- Wangara WA,6065,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,57 Elizabeth Street- HOBART (57 Elizabeth Street),23214,488,57 Elizabeth Street- Hobart TAS,7000,retail,,,,
Knight Frank Facilities Response Centre,80,571-573 Malvern Road- TOORAK (571-573 Malvern Road),15843,0,571-573 Malvern Road- Toorak VIC,3142,retail,,,,
Knight Frank Facilities Response Centre,80,579 Harris Street- ULTIMO (579 Harris Street),3130,2750,579 Harris Street- Ultimo NSW,2007,commercial,,,,
Knight Frank Facilities Response Centre,80,58  Tarlton Crescent- KEWLINK (Lot 11 (No58) Tarlton Cres Perth Airport),2833,10114,58  Tarlton Crescent- Kewlink WA,6105,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,58 Leland Street- PENRITH (58 Leland Street),9200,2227,58 Leland Street- Penrith NSW,2750,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,58 Regent Street- Chippendale (58 Regent Street (TfNSW)),23026,107,58 Regent Street- Chippendale NSW,2008,commercial,,,,
Knight Frank Facilities Response Centre,80,583 Botany Road- Rosebery (583 Botany Road),23235,0,583 Botany Road- Rosebery NSW,2018,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,588 Hay Street- SUBIACO (588 Hay Street Subiaco),20320,658,588 Hay Street- Subiaco WA,6008,commercial,,,,
Knight Frank Facilities Response Centre,80,59 Albany Highway- VICTORIA PARK (Gateway),9321,12813,59 Albany Highway- Victoria Park WA,6100,commercial,,2010,,
Knight Frank Facilities Response Centre,80,6 - 10 O'Connell Street- Sydney (6 - 10 O'Connell Street),19819,16348,6 - 10 O'Connell Street- Sydney NSW,2000,commercial,,,,
Knight Frank Facilities Response Centre,80,6 - 9 Almeida Crescent- SOUTH YARRA (6 - 9 Almeida Crescent),23190,149,6 - 9 Almeida Crescent- South Yarra VIC,3141,commercial,,,,
Knight Frank Facilities Response Centre,80,6 Albert Street- PRESTON (6 Albert Street- Preston),2148,20531,6 Albert Street- Preston VIC,3172,warehouse,,,,
Knight Frank Facilities Response Centre,80,6 Atlas Court- WELSHPOOL (6 Atlas Court Welshpool),7435,735,6 Atlas Court- Welshpool WA,6106,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,6 Brady Close (ALLIANZ)- Braeside (6 Brady Close),9171,0,6 Brady Close- Braeside VIC,3195,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,6 Centro Avenue- SUBIACO (6 Centro Avenue Subiaco),2493,1017,6 Centro Avenue- Subiaco WA,6008,commercial,,,,
Knight Frank Facilities Response Centre,80,6 Duffy Street- BASSENDEAN (6 Duffy Street Bassendean),2893,749,6 Duffy Street- Bassendean WA,6054,commercial,,,,
Knight Frank Facilities Response Centre,80,6 Forge Street- BLACKTOWN (6 Forge Street),9962,1497,6 Forge Street- Blacktown NSW,2148,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,6 Hathor Way- BIBRA LAKE (6 Hathor Way Bibra Lake),19888,1806,6 Hathor Way- Bibra Lake WA,6163,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,6 Jade Street- MADDINGTON (6 Jade Street Maddington),5136,650,6 Jade Street- Maddington WA,6109,commerc ial,,,,
Knight Frank Facilities Response Centre,80,6 MacDonald Rd- Ingleburn (6 MacDonald Rd Ingleburn),21293,12375,6 MacDonald Rd- Ingleburn NSW,2565,commercial,,,,
Knight Frank Facilities Response Centre,80,6 Moo Street- BERRIMAH (6 Moo Street),3273,452,6 Moo Street- Berrimah NT,828,commerc ial,,,,
Knight Frank Facilities Response Centre,80,6 Packard Street- JOONDALUP (6 Packard Street Joondalup),20153,0,6 Packard Street- Joondalup WA,6027,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,6 Park Terrace- BOWDEN (6 Park Terrace),17247,0,6 Park Terrace- Bowden SA,5007,commercial,,,,
Knight Frank Facilities Response Centre,80,6-22 Gladstone Street- MOONEE PONDS (6-22 Gladstone Street),20403,21293,6-22 Gladstone Street- Moonee Ponds VIC,3039,commercial,,,,
Knight Frank Facilities Response Centre,80,6-8 Bennett Street- EAST PERTH (6-8 Bennett Street East Perth),21269,10211,6-8 Bennett Street- East Perth WA,6004,commercial,,,,
Knight Frank Facilities Response Centre,80,6-8 Bennett Street- EAST PERTH (BGC Public Car Park),22030,244,6-8 Bennett Street- East Perth WA,6004,carpark,,,,
Knight Frank Facilities Response Centre,80,6-8 Charles Street- SOUTH PERTH (6-8 Charles Street South Perth),18611,421,6-8 Charles Street- South Perth WA,6151,commercial,,,,
Knight Frank Facilities Response Centre,80,60 Albert Road- SOUTH MELBOURNE (60 Albert Road),19916,14548,60 Albert Road- South Melbourne VIC,3205,commercial,,,,
Knight Frank Facilities Response Centre,80,60 Flinders Street- ADELAIDE (Santos Centre),3268,15731,60 Flinders Street- Adelaide SA,5000,commercial,,,,
Knight Frank Facilities Response Centre,80,60 Halifax Street- ADELAIDE (60 Halifax Street),17242,1349,60 Halifax Street- Adelaide SA,5000,commercial,,,,
Knight Frank Facilities Response Centre,80,60 Light Square- ADELAIDE (60 Light Square),3265,6694,60 Light Square- Adelaide SA,5000,commercial,,,,
Knight Frank Facilities Response Centre,80,60 Marple Avenue- VILLAWOOD (60 Marple Avenue- Villawood),3423,18492,60 Marple Avenue- Villawood NSW,2163,warehouse/industrial,,,,
Knight Frank Facilities Response Centre,80,60 Pacific Hwy- ST LEONARDS (60 Pacific Hwy),4593,2973,60 Pacific Hwy- St Leonards NSW,2065,commercial,,,,
Knight Frank Facilities Response Centre,80,60 Queen Street- Brisbane (60 Queen Street),2389,3144,60 Queen Street- Brisbane QLD,4000,commercial,,,,
Knight Frank Facilities Response Centre,80,60 Regent Street- Chippendale (60 Regent Street (TfNSW)),23679,186,60 Regent Street- Chippendale NSW,2008,commercial,,,,
Knight Frank Facilities Response Centre,80,60 Stirling Street- PERTH (60 Stirling Street Perth),17634,1312,60 Stirling Street- Perth WA,6000,commercial,,,,
Knight Frank Facilities Response Centre,80,600 Main Street- MORDIALLOC (Mordialloc Plaza Shopping Centre),12213,4532,600 Main Street- Mordialloc VIC,3195,shopping centre,,,,
Knight Frank Facilities Response Centre,80,600 Murray Street- Perth,12002,5800,600 Murray Street- Perth WA,6000,commercial,2,2011,,
Knight Frank Facilities Response Centre,80,601 Coronation Drive- Toowong (601 Coronation Drive),23248,7286,601 Coronation Drive- Toowong QLD,4066,commercial,,,,
Knight Frank Facilities Response Centre,80,601 St Kilda Road- MELBOURNE (601 St Kilda Road),11868,10632,601 St Kilda Road- Melbourne VIC,3004,commercial,,,,
Knight Frank Facilities Response Centre,80,61 Bushland Ridge- Bibra Lake (61 (Lot 159) Bushland Ridge Bibra Lake),21505,4742,61 Bushland Ridge- Bibra Lake WA,6163,warehouse/commercial,,,,
Knight Frank Facilities Response Centre,80,619 Murray Street- WEST PERTH (619 Murray Street West Perth),2949,4056,619 Murray Street- West Perth WA,6005,commercial,,,,
Knight Frank Facilities Response Centre,80,62 Regent Street- Chippendale (62 Regent Street (TfNSW)),23680,186,62 Regent Street- Chippendale NSW,2008,land/development,,,,
Knight Frank Facilities Response Centre,80,62 William Street- PERTH (62 William Street Perth),2706,30,62 William Street- Perth WA,6000,retail,,,,
